"idNFT","urlNFT","imageNFT","nameNFT","salesNFT","volumnNFT","changeNFT","floorPriceNFT"
"74","https://opensea.io/collection/ether","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Ether","180","35 ETH","+25%","0.19 ETH"
"75","https://opensea.io/collection/mintifygenesis","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Mintify Genesis","179","19 ETH","-3%","0.09 ETH"
"73","https://opensea.io/collection/otherside-vessels","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Otherside Vessels","183","45 ETH","-13%","0.20 ETH"
"71","https://opensea.io/collection/particle-pack","https://i.seadn.io/s/raw/files/154d22c30b701affb312b7ce531809cb.png?auto=format&dpr=1&w=3840","pARticle pack","184","22 ETH","+395%","0.13 ETH"
"69","https://opensea.io/collection/walkerworldgenesiswalkers","https://i.seadn.io/gcs/files/0e5418d863b6556269fcec9a62dcdc80.png?auto=format&dpr=1&w=3840","Walker World: Genesis Walkers","187","25 ETH","+147%","0.14 ETH"
"66","https://opensea.io/collection/treeverse-plots","https://i.seadn.io/gcs/files/13d771dac2ff1944a8446ddeb5f32f44.jpg?auto=format&dpr=1&w=3840","Treeverse Plots","196","121 ETH","-13%","0.62 ETH"
"67","https://opensea.io/collection/sprotolady","https://i.seadn.io/s/raw/files/f6fce372e2091db71d16df30e25e194b.webp?auto=format&dpr=1&w=3840","Sprotoladys","194","6 ETH","-79%","0.04 ETH"
"65","https://opensea.io/collection/kprverse","https://i.seadn.io/gcs/files/845c91b06d1311576e9e7c39bae69244.png?auto=format&dpr=1&w=3840","KPR","207","26 ETH","+459%","0.13 ETH"
"60","https://opensea.io/collection/rtfkt-animus-egg","https://i.seadn.io/gcs/files/44e8866f6b904542b7bb59dc12af64f2.gif?auto=format&dpr=1&w=3840","RTFKT Animus Egg 🥚","224","64 ETH","+58%","0.38 ETH"
"62","https://opensea.io/collection/doodles-official","https://i.seadn.io/s/raw/files/c91c80bd4e7e8d9c01ae4cbd87c54cd7.png?auto=format&dpr=1&w=3840","Doodles Original Collection","214","403 ETH","-13%","1.90 ETH"
"63","https://opensea.io/collection/grayboys","https://i.seadn.io/gcs/files/119617e98d304a4f237cfc8f0eab36f0.png?auto=format&dpr=1&w=3840","Gray Boys","211","17 ETH","+91%","0.10 ETH"
"61","https://opensea.io/collection/akidcalledbeast","https://i.seadn.io/gcs/files/48e81fed9fa93c77c004f8013c6cf268.png?auto=format&dpr=1&w=3840","a KID called BEAST","224","65 ETH","-32%","0.28 ETH"
"58","https://opensea.io/collection/genesis-creepz","https://i.seadn.io/gcs/files/13f3b6e7226f54d739ad8c3ed838802b.png?auto=format&dpr=1&w=3840","Creepz by OVERLORD","226","748 ETH","-57%","3 ETH"
"59","https://opensea.io/collection/hv-mtl","https://i.seadn.io/gcs/files/82a7f92df6d60e41327b69cdafea8831.jpg?auto=format&dpr=1&w=3840","HV-MTL","225","55 ETH","+67%","0.23 ETH"
"72","https://opensea.io/collection/kandyland","https://i.seadn.io/gcs/files/03d5a20b69810eac5fe758fc832e8705.png?auto=format&dpr=1&w=3840","Kandyland","184","8 ETH","+639%","0.03 ETH"
"76","https://opensea.io/collection/ensmaxis","https://i.seadn.io/gcs/files/d8952ba88532e51cccd5d683ecb2d723.png?auto=format&dpr=1&w=3840","ENS Maxis","176","4 ETH","+19%","0.02 ETH"
"80","https://opensea.io/collection/bored-ape-kennel-club","https://i.seadn.io/gcs/files/c4dfc6be4d9c5d4f073de2efe181416a.jpg?auto=format&dpr=1&w=3840","Bored Ape Kennel Club","166","260 ETH","+4%","1.62 ETH"
"82","https://opensea.io/collection/bitmates","https://i.seadn.io/gae/X0tuGU79zieHegUBiKeTzsYo-tsQXnD-0pBL1DxpCf2j0VpGtU5nh1PbzZn6KOHwEiKVQpGkHe8jT0aTJcWpW7ANeIVCeKOL2CHR3Q?auto=format&dpr=1&w=3840","Bitmates","164","7 ETH","+146%","0.04 ETH"
"84","https://opensea.io/collection/chronoforge","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","ChronoForge","162","44 ETH","-76%","0.30 ETH"
"86","https://opensea.io/collection/terraforms","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Terraforms by Mathcastles","159","228 ETH","+41%","1.49 ETH"
"87","https://opensea.io/collection/sft-genesis-pass","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","San FranTokyo Genesis Pass","156","95 ETH","+97%","0.63 ETH"
"85","https://opensea.io/collection/alts-by-adidas","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","ALTS by adidas","162","16 ETH","+63%","0.10 ETH"
"83","https://opensea.io/collection/wassiesbywassies","https://i.seadn.io/gae/ju6vDR0sbEvqT0bAb4QPEzYMzpReEllDZ5MlICtxqJu76G5UrZ0cT-w6X3Mzf9e8KXZXJGNIyXGDRAoL-qlaApiJsj27ZdbOY5VvCA?auto=format&dpr=1&w=3840","Wassies by Wassies","162","68 ETH","+174%","0.44 ETH"
"81","https://opensea.io/collection/ens","https://i.seadn.io/gae/0cOqWoYA7xL9CkUjGlxsjreSYBdrUBE0c6EO1COG4XE8UeP-Z30ckqUNiL872zHQHQU5MUNMNhfDpyXIP17hRSC5HQ?auto=format&dpr=1&w=3840","ENS: Ethereum Name Service","166","63 ETH","+45%","< 0.01 ETH"
"78","https://opensea.io/collection/azukielementalbeans","https://i.seadn.io/gcs/files/f3a499dc27479c0c0fd6aaa3f6581561.gif?auto=format&dpr=1&w=3840","Azuki Elemental Beans","168","107 ETH","-13%","0.76 ETH"
"79","https://opensea.io/collection/sandbox","https://i.seadn.io/gae/SXH8tW1siikB80rwCRnjm1a5xM_MwTg9Xl9Db6mioIk9HIlDM09pVoSR7GKJgS6ulSUpgW9BDtMk_ePX_NKgO9A?auto=format&dpr=1&w=3840","The Sandbox","167","51 ETH","-34%","0.29 ETH"
"77","https://opensea.io/collection/piratenation","https://i.seadn.io/gcs/files/9dd5c3df43bcd0861cead11bc988ce3d.gif?auto=format&dpr=1&w=3840","Pirate Nation - Founder's Pirates","174","59 ETH","-49%","0.37 ETH"
"74","https://opensea.io/collection/ether","https://i.seadn.io/s/raw/files/2ec7df3710428cdd6215261b6f3bfef0.jpg?auto=format&dpr=1&w=3840","Ether","180","35 ETH","+25%","0.19 ETH"
"75","https://opensea.io/collection/mintifygenesis","https://i.seadn.io/gcs/files/2a2daa1fb60cd94fd629cc0c68e4a3ca.png?auto=format&dpr=1&w=3840","Mintify Genesis","179","19 ETH","-3%","0.09 ETH"
"73","https://opensea.io/collection/otherside-vessels","https://i.seadn.io/gcs/files/8646d6116bb3f59822dc98f108d61f18.png?auto=format&dpr=1&w=3840","Otherside Vessels","183","45 ETH","-13%","0.20 ETH"
"70","https://opensea.io/collection/aligndraw","https://raw.seadn.io/files/6b7711fd3dce6d73bc44416014c0100e.svg","alignDRAW","186","34 ETH","-81%","0.15 ETH"
"71","https://opensea.io/collection/particle-pack","https://i.seadn.io/s/raw/files/154d22c30b701affb312b7ce531809cb.png?auto=format&dpr=1&w=3840","pARticle pack","184","22 ETH","+395%","0.13 ETH"
"69","https://opensea.io/collection/walkerworldgenesiswalkers","https://i.seadn.io/gcs/files/0e5418d863b6556269fcec9a62dcdc80.png?auto=format&dpr=1&w=3840","Walker World: Genesis Walkers","187","25 ETH","+147%","0.14 ETH"
"80","https://opensea.io/collection/bored-ape-kennel-club","https://i.seadn.io/gcs/files/c4dfc6be4d9c5d4f073de2efe181416a.jpg?auto=format&dpr=1&w=3840","Bored Ape Kennel Club","166","260 ETH","+4%","1.62 ETH"
"88","https://opensea.io/collection/everai","https://i.seadn.io/gcs/files/dd7a5edab7839eb54499af23edad456e.png?auto=format&dpr=1&w=3840","Everai","156","20 ETH","+401%","0.12 ETH"
"92","https://opensea.io/collection/vv-checks-originals","https://i.seadn.io/gcs/files/86ce94827a5e991b18f382577fd00281.png?auto=format&dpr=1&w=3840","Checks - VV Originals","145","68 ETH","-10%","0.28 ETH"
"94","https://opensea.io/collection/sofa-maker","https://i.seadn.io/s/raw/files/27739eb74ab600dcecae22b22115c1bc.gif?auto=format&dpr=1&w=3840","Sofa Maker","140","15 ETH","-23%","0.08 ETH"
"96","https://opensea.io/collection/habbo-avatars","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Habbo Avatars","136","17 ETH","+173%","0.15 ETH"
"97","https://opensea.io/collection/metahero-mintpass","https://i.seadn.io/s/raw/files/073e59ea0c32b37bc8ad81927d57acd9.png?auto=format&dpr=1&w=3840","MetaHero: MintPass","135","5 ETH","-57%","0.03 ETH"
"98","https://opensea.io/collection/akeycalledbeast","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","a KEY called BEAST","134","5 ETH","-77%","0.03 ETH"
"95","https://opensea.io/collection/vv-checks","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Checks - VV Edition","136","66 ETH","-40%","0.53 ETH"
"93","https://opensea.io/collection/cool-cats-nft","https://i.seadn.io/gae/LIov33kogXOK4XZd2ESj29sqm_Hww5JSdO7AFn5wjt8xgnJJ0UpNV9yITqxra3s_LMEW1AnnrgOVB_hDpjJRA1uF4skI5Sdi_9rULi8?auto=format&dpr=1&w=3840","Cool Cats","140","134 ETH","-50%","0.89 ETH"
"90","https://opensea.io/collection/trainersgen1","https://i.seadn.io/gcs/files/9b9979a9e40659c788d66fd2ed2749e3.png?auto=format&dpr=1&w=3840","Pixelmon Trainers - Generation 1","147","80 ETH","-74%","0.50 ETH"
"91","https://opensea.io/collection/boredapeyachtclub","https://i.seadn.io/gae/Ju9CkWtV-1Okvf45wo8UctR-M9He2PjILP0oOvxE89AyiPPGtrR3gysu1Zgy0hjd2xKIgjJJtWIc0ybj4Vd7wv8t3pxDGHoJBzDB?auto=format&dpr=1&w=3840","Bored Ape Yacht Club","146","3,863 ETH","-58%","26.98 ETH"
"89","https://opensea.io/collection/azragames-thehopeful","https://i.seadn.io/gcs/files/32469815c1d8c3cbec6541f35d991adc.gif?auto=format&dpr=1&w=3840","Azra Games - The Hopeful","149","96 ETH","+41%","0.77 ETH"
"84","https://opensea.io/collection/chronoforge","https://i.seadn.io/gcs/files/f9fd69f0ef630b0524a97212dfd71fb5.png?auto=format&dpr=1&w=3840","ChronoForge","162","44 ETH","-76%","0.30 ETH"
"86","https://opensea.io/collection/terraforms","https://i.seadn.io/gcs/files/8987b795655076fdf8183a7daee3754a.gif?auto=format&dpr=1&w=3840","Terraforms by Mathcastles","159","228 ETH","+41%","1.49 ETH"
"87","https://opensea.io/collection/sft-genesis-pass","https://i.seadn.io/gcs/files/076759abbc078315cd77b947fba66b87.png?auto=format&dpr=1&w=3840","San FranTokyo Genesis Pass","156","95 ETH","+97%","0.63 ETH"
"85","https://opensea.io/collection/alts-by-adidas","https://i.seadn.io/gcs/files/119fcea535a848d3440322cf94bf77e6.jpg?auto=format&dpr=1&w=3840","ALTS by adidas","162","16 ETH","+63%","0.10 ETH"
"82","https://opensea.io/collection/bitmates","https://i.seadn.io/gae/X0tuGU79zieHegUBiKeTzsYo-tsQXnD-0pBL1DxpCf2j0VpGtU5nh1PbzZn6KOHwEiKVQpGkHe8jT0aTJcWpW7ANeIVCeKOL2CHR3Q?auto=format&dpr=1&w=3840","Bitmates","164","7 ETH","+146%","0.04 ETH"
"83","https://opensea.io/collection/wassiesbywassies","https://i.seadn.io/gae/ju6vDR0sbEvqT0bAb4QPEzYMzpReEllDZ5MlICtxqJu76G5UrZ0cT-w6X3Mzf9e8KXZXJGNIyXGDRAoL-qlaApiJsj27ZdbOY5VvCA?auto=format&dpr=1&w=3840","Wassies by Wassies","162","68 ETH","+174%","0.44 ETH"
"81","https://opensea.io/collection/ens","https://i.seadn.io/gae/0cOqWoYA7xL9CkUjGlxsjreSYBdrUBE0c6EO1COG4XE8UeP-Z30ckqUNiL872zHQHQU5MUNMNhfDpyXIP17hRSC5HQ?auto=format&dpr=1&w=3840","ENS: Ethereum Name Service","166","63 ETH","+45%","< 0.01 ETH"
"92","https://opensea.io/collection/vv-checks-originals","https://i.seadn.io/gcs/files/86ce94827a5e991b18f382577fd00281.png?auto=format&dpr=1&w=3840","Checks - VV Originals","145","68 ETH","-10%","0.28 ETH"
"96","https://opensea.io/collection/habbo-avatars","https://i.seadn.io/gae/DL0wRno1hjuLgSuHKXrCobkRIswiN7C6daCJJUt-jl5t2kF8Lp-R4w6bgma9aNNGcttljZgCAZqXE8or3XiXNwYwjCeMVCrDLtPz41U?auto=format&dpr=1&w=3840","Habbo Avatars","136","17 ETH","+173%","0.15 ETH"
"98","https://opensea.io/collection/akeycalledbeast","https://i.seadn.io/gcs/files/aba1d03eee22e34c91743c59bf18841d.png?auto=format&dpr=1&w=3840","a KEY called BEAST","134","5 ETH","-77%","0.03 ETH"
"99","https://opensea.io/collection/sproto-gremlins","https://i.seadn.io/gcs/files/8a1b2a16ab83828fe3164cbc1da63cb3.gif?auto=format&dpr=1&w=3840","Sproto Gremlins","130","73 ETH","-9%","0.69 ETH"
"100","https://opensea.io/collection/renga","https://i.seadn.io/gcs/files/f3b11e36be14a5d31c75b19d03996fed.gif?auto=format&dpr=1&w=3840","RENGA","130","29 ETH","+8%","0.21 ETH"
"97","https://opensea.io/collection/metahero-mintpass","https://i.seadn.io/s/raw/files/073e59ea0c32b37bc8ad81927d57acd9.png?auto=format&dpr=1&w=3840","MetaHero: MintPass","135","5 ETH","-57%","0.03 ETH"
"94","https://opensea.io/collection/sofa-maker","https://i.seadn.io/s/raw/files/27739eb74ab600dcecae22b22115c1bc.gif?auto=format&dpr=1&w=3840","Sofa Maker","140","15 ETH","-23%","0.08 ETH"
"95","https://opensea.io/collection/vv-checks","https://i.seadn.io/gcs/files/864dce41a43d14e0c083ad9434cb8261.png?auto=format&dpr=1&w=3840","Checks - VV Edition","136","66 ETH","-40%","0.53 ETH"
"93","https://opensea.io/collection/cool-cats-nft","https://i.seadn.io/gae/LIov33kogXOK4XZd2ESj29sqm_Hww5JSdO7AFn5wjt8xgnJJ0UpNV9yITqxra3s_LMEW1AnnrgOVB_hDpjJRA1uF4skI5Sdi_9rULi8?auto=format&dpr=1&w=3840","Cool Cats","140","134 ETH","-50%","0.89 ETH"
"90","https://opensea.io/collection/trainersgen1","https://i.seadn.io/gcs/files/9b9979a9e40659c788d66fd2ed2749e3.png?auto=format&dpr=1&w=3840","Pixelmon Trainers - Generation 1","147","80 ETH","-74%","0.50 ETH"
"91","https://opensea.io/collection/boredapeyachtclub","https://i.seadn.io/gae/Ju9CkWtV-1Okvf45wo8UctR-M9He2PjILP0oOvxE89AyiPPGtrR3gysu1Zgy0hjd2xKIgjJJtWIc0ybj4Vd7wv8t3pxDGHoJBzDB?auto=format&dpr=1&w=3840","Bored Ape Yacht Club","146","3,863 ETH","-58%","26.98 ETH"
"89","https://opensea.io/collection/azragames-thehopeful","https://i.seadn.io/gcs/files/32469815c1d8c3cbec6541f35d991adc.gif?auto=format&dpr=1&w=3840","Azra Games - The Hopeful","149","96 ETH","+41%","0.77 ETH"
