"idNFT","urlNFT","imageNFT","nameNFT","salesNFT","volumnNFT","changeNFT","floorPriceNFT"
"97","https://www.binance.com/vi/nft/collection/mutant-ape-yacht-club-505303452945186817?isBack=1","https://public.nftstatic.com/static/nft/webp/2c66a6e10df04bbea3eff518e06f8d73_64x64.webp","Mutant Ape Yacht Club","11,432","473.29 ETH","-15.52","5.19 ETH"
"98","https://www.binance.com/vi/nft/collection/funapes-nft-669149289953771521?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674302423555_402k0xa58icwguf2d9jynvsua3c6i9pa_64x64.webp","FunApes NFT","4","2.7 ETH","+3,472.25","0.04 ETH"
"99","https://www.binance.com/vi/nft/collection/moonbirds-569066442241241089?isBack=1","https://public.nftstatic.com/static/nft/webp/5966121f53a842f793d02d24cf196e1c_64x64.webp","Moonbirds","5,796","161.19 ETH","+241.52","2.06 ETH"
"100","https://www.binance.com/vi/nft/collection/opepen-edition-668545431091167233?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674158452400_vx3wp10xif320ent425wm1a378f7hr77_64x64.webp","Opepen Edition","4,146","33.95 ETH","+41.13","0.38 ETH"
"101","https://www.binance.com/vi/nft/collection/imaginary-rides-709344088172728321?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1683885731934_3k673uorkq7zu17sw68fuezeqclta5hz_64x64.webp","Imaginary Rides","1,943","13.34 ETH","-49.93","0.15 ETH"
"102","https://www.binance.com/vi/nft/collection/kpr-664790673723109376?isBack=1","https://public.nftstatic.com/static/nft/webp/ff69bc17499540388fb659be5a65b094_64x64.webp","KPR","7","8.79 ETH","+3,051.87","0.14 ETH"
"103","https://www.binance.com/vi/nft/collection/azuki-elementals-726319061462085633?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1687932850971_35r93kq25q763r0zvu5o5lg7id729hej_64x64.webp","Azuki Elementals","4,673","43.21 ETH","-3.95","0.56 ETH"
"104","https://www.binance.com/vi/nft/collection/degods-694369170047053825?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1680315311520_bbkd4ll4i5ylykbam34twi0omc736x8p_64x64.webp","DeGods","2,545","186.35 ETH","-42.98","3.01 ETH"
"105","https://www.binance.com/vi/nft/collection/allstarz-official-679084715994247169?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676671213730_hj4aysbrjp5xhhkg7isybutk6lljq3go_64x64.webp","Allstarz Official","397","0.66 ETH","+437.92","< 0.01 ETH"
"106","https://www.binance.com/vi/nft/collection/azuki-elemental-beans-726020668084563969?isBack=1","https://public.nftstatic.com/static/nft/res/0ac510b4d43d490eb847787c7f67b4c2.jpeg","Azuki Elemental Beans","1,529","37.07 ETH","+398.20","0.73 ETH"
"107","https://www.binance.com/vi/nft/collection/milady-maker-640794577033273345?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667874736142_4iimvwacp4r3v0khr6j8sr2tlzyxs8zr_64x64.webp","Milady Maker","3,537","151.14 ETH","+32.35","2.87 ETH"
"108","https://www.binance.com/vi/nft/collection/alts-by-adidas-692844154568654849?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1679951719465_3slit7lh161wl4hnzrc6079axrpu157r_64x64.webp","ALTS by adidas","8,695","5.32 ETH","+324.75","0.1 ETH"
"109","https://www.binance.com/vi/nft/collection/bored-ape-yacht-club-505570382194139137?isBack=1","https://public.nftstatic.com/static/nft/webp/7c2bdc6c55a84d2aaff2f348522825cc_64x64.webp","Bored Ape Yacht Club","5,639","1.3K ETH","+14.40","27.19 ETH"
"110","https://www.binance.com/vi/nft/collection/gemesis-695709251536801793?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680634925214_xtb6fk14mq6we8qt87wamdypf3uxs0uy_64x64.webp","Gemesis","45,175","0.94 ETH","+143.53","0.01 ETH"
"111","https://www.binance.com/vi/nft/collection/oh-ottie-675649623394525185?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1675852223820_w5amaa3vrimv452ral6oekwcu3p0uhi9_64x64.webp","Oh Ottie!","--","48.62 ETH","+50.63","1.36 ETH"
"112","https://www.binance.com/vi/nft/collection/otherdeed-for-otherside-641881071684722689?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667801173679_6osf0fmr4zgqsgotq5zt40pzdm8njn3g_64x64.webp","Otherdeed for Otherside","3,036","49.95 ETH","+9.54","0.59 ETH"
"113","https://www.binance.com/vi/nft/collection/bored-ape-kennel-club-641881108745592833?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667801182515_w2evj8h6omdvfgozzfyru7oqwpfjr3tm_64x64.webp","Bored Ape Kennel Club","5,117","63 ETH","+98.74","1.64 ETH"
"114","https://www.binance.com/vi/nft/collection/renga-640789951180509185?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541030366_d35qwj7v9lp5ybyp240ud5a5r5gnqjr8_64x64.webp","RENGA","2,929","9.01 ETH","+160.02","0.21 ETH"
"115","https://www.binance.com/vi/nft/collection/redacted-remilio-babies-668643429774356481?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678261197262_an96jigwq039okugxmqdh4gjlqyrz9ch_64x64.webp","Redacted Remilio Babies","2,555","20.15 ETH","+37.31","0.54 ETH"
"116","https://www.binance.com/vi/nft/collection/clone-x--x-takashi-murakami-533652760429920257?isBack=1","https://public.nftstatic.com/static/nft/webp/b8b7c6ac4743492db019ce26f7347462_64x64.webp","CLONE X - X TAKASHI MURAKAMI","9,655","53.95 ETH","-41.74","1.31 ETH"
"117","https://www.binance.com/vi/nft/collection/pixelmon--generation-1-657544850517258241?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1671538727863_qtij3ornjpwcekfcj5scq96jy0fgctoy_64x64.webp","Pixelmon - Generation 1","2,613","68.56 ETH","-60.85","1.91 ETH"
"118","https://www.binance.com/vi/nft/collection/beanz-official-641881145226350593?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667801191325_338ee699dzk7uo3meez6rkttidw9tvfc_64x64.webp","BEANZ Official","7,668","15.81 ETH","-15.17","0.4 ETH"
"119","https://www.binance.com/vi/nft/collection/nakamigos-690968054768242689?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1679504422444_vjcv41ljfw58vjy9hkcyarbkxjus3u2d_64x64.webp","Nakamigos","5,582","7.09 ETH","+8.24","0.18 ETH"
"120","https://www.binance.com/vi/nft/collection/otherdeed-expanded-696173597875834881?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680745570357_kwuoqkwgcwdqu2fobh7erh298y7lz43m_64x64.webp","Otherdeed Expanded","12,628","22.97 ETH","-37.07","0.3 ETH"
"121","https://www.binance.com/vi/nft/collection/a-kid-called-beast-667186301852073985?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673834410745_8lovx1dxjo5q5cj04jt4ibuzkvhnbujw_64x64.webp","a KID called BEAST","3,356","10.19 ETH","+129.86","0.3 ETH"
"122","https://www.binance.com/vi/nft/collection/san-frantokyo-genesis-pass-746145329058648065?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1692659770288_1qoqg5x4vge5rq6jrx1brcxj5es1nh9g_64x64.webp","San FranTokyo Genesis Pass","554","14.81 ETH","+39.47","0.49 ETH"
"123","https://www.binance.com/vi/nft/collection/doodles-533647159874920449?isBack=1","https://public.nftstatic.com/static/nft/webp/40d30afcdd6a49939e89bb124e4cf85c_64x64.webp","Doodles","5,536","55.29 ETH","-31.73","1.9 ETH"
"124","https://www.binance.com/vi/nft/collection/genuine-undead-640795709716135937?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667877189894_u7ygmd1rdggcybdliw5v3xjmr4q9c7lk_64x64.webp","Genuine Undead","2,862","3.49 ETH","+5.52","0.09 ETH"
"125","https://www.binance.com/vi/nft/collection/hero-galaxy-heroes-641541703451414529?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667720262048_qyz774xyecjbwf6od2zanspc8sp2ikv8_64x64.webp","Hero Galaxy: Heroes","--","1.2 ETH","+1,498.57","< 0.01 ETH"
"126","https://www.binance.com/vi/nft/collection/hvmtl-688529436169109505?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678923010526_splge3rvc3uwgok6mvdm56xog6e42fg3_64x64.webp","HV-MTL","8,494","7 ETH","+130.71","0.19 ETH"
"127","https://www.binance.com/vi/nft/collection/everai-heroes-duo-640794975471181825?isBack=1","https://public.nftstatic.com/static/nft/res/nft-cex/S3/1667542228225_g77pkncsutlryacuizq5be9crn8b23zt.webp","Everai Heroes: Duo","--","3.84 ETH","-33.01","< 0.01 ETH"
"128","https://www.binance.com/vi/nft/collection/cool-cats-nft-619803992157577216?isBack=1","https://public.nftstatic.com/static/nft/webp/d1591836d6d44daf80b61960cda79893_64x64.webp","Cool Cats NFT","5,635","25 ETH","+125.47","1.06 ETH"
"129","https://www.binance.com/vi/nft/collection/checks--vv-edition-667186315421179905?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673834413975_66tumrmx9me89vhy57veg2l1w5qf49fu_64x64.webp","Checks - VV Edition","1,221","11.61 ETH","+320.77","0.53 ETH"
"130","https://www.binance.com/vi/nft/collection/hasbullanft-668507523365040129?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674149414482_lhu2c4eepkywol7rg28euqy9vmbrge9d_64x64.webp","HasbullaNFT","20","0.24 ETH","+3,893.34","0.01 ETH"
"131","https://www.binance.com/vi/nft/collection/azra-games--the-hopeful-679979349445599233?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676884510955_uu0ecmurm7osqcakpqosv2hhbxc54xjc_64x64.webp","Azra Games - The Hopeful","1","13.02 ETH","+356.29","0.6 ETH"
"132","https://www.binance.com/vi/nft/collection/apes-together-strong-official-nft-722827944283975681?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1687100530532_vs1khic24jvk69htx4ux4rgl9mkhsw4s_64x64.webp","Apes Together Strong Official NFT","926","4.66 ETH","+2,524.13","0.24 ETH"
"133","https://www.binance.com/vi/nft/collection/timeless-characters-697011633871130625?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680945370445_r0lapuye4u0s8o44o2mfog2i6fwyoiqh_64x64.webp","Timeless Characters","2,921","5.62 ETH","+891.02","0.3 ETH"
"134","https://www.binance.com/vi/nft/collection/otherside-vessels-696169778363047937?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680744730441_4lg38ehc0z91k4qmw66teiz4xj5f9ozz_64x64.webp","Otherside Vessels","6,330","4.81 ETH","-21.03","0.19 ETH"
"135","https://www.binance.com/vi/nft/collection/ultiverse--electric-sheep-672112566952509441?isBack=1","https://public.nftstatic.com/static/nft/res/nft-cex/S3/1675066329688_4bmb9ttv3yaz9u5fbdknuq76v2zvrn5x.webp","Ultiverse - Electric Sheep","--","33.49 ETH","-22.72","1.51 ETH"
"136","https://www.binance.com/vi/nft/collection/knights-of-degen-704036623398526977?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1682621770442_1dxd4h0nthuxfqjunc9u37l5h9w6ifzd_64x64.webp","Knights of Degen","2,607","0.44 ETH","+0.00","0.02 ETH"
"137","https://www.binance.com/vi/nft/collection/rtfkt-animus-egg-%F0%9F%A5%9A-668560421432160257?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674162026371_r6meix177whxwbk4syb3119bzswb3vy7_64x64.webp","RTFKT Animus Egg 🥚","6,484","5.85 ETH","+112.56","0.28 ETH"
"138","https://www.binance.com/vi/nft/collection/treeverse-plots-640790042729156609?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541052115_gnp9ih8fn60e3g6u42qccdukigamspxi_64x64.webp","Treeverse Plots","3,322","15.07 ETH","-31.19","0.71 ETH"
"139","https://www.binance.com/vi/nft/collection/kiwami-genesis-640790061683642369?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667541057008_ceowp4xhxdna8wwzzu56iftnc3e9cc2o_64x64.webp","KIWAMI Genesis","3,373","0.46 ETH","+0.00","0.02 ETH"
"140","https://www.binance.com/vi/nft/collection/zorbs-by-zora-736783657767641089?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1690427770448_dfdjsk0n6ybh954ekas76xym3j0lx1lh_64x64.webp","ZORBS by ZORA","36,095","0.3 ETH","+46.89","0.02 ETH"
"141","https://www.binance.com/vi/nft/collection/mcgoblinwtf-640795374272696321?isBack=1","https://public.nftstatic.com/static/nft/res/nft-cex/S3/1667542323249_oozj0ccodxwronwx5as5p50d5yp2gbci.webp","mcgoblin.wtf","--","0.37 ETH","+0.00","< 0.01 ETH"
"142","https://www.binance.com/vi/nft/collection/khuga-by-khuga-labs-671217885017616385?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674795615087_ye771dfegf6yhhutwn4dqgzj4snhl5lq_64x64.webp","Khuga by Khuga Labs","1","0.61 ETH","+12.22","0.03 ETH"
"143","https://www.binance.com/vi/nft/collection/earpitz-676733015437500417?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676110524609_gsxbfhgpqujpkpju7y7vxwx92o6bnu5j_64x64.webp","Earpitz","1","0.19 ETH","+762.11","0.01 ETH"
"144","https://www.binance.com/vi/nft/collection/valhalla-663727015325208577?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673009652524_fjwmm63uod0xwcjpqm22yo660hw7g9di_64x64.webp","Valhalla","2,501","2.25 ETH","-35.07","0.15 ETH"
"145","https://www.binance.com/vi/nft/collection/meebits-620207919082143744?isBack=1","https://public.nftstatic.com/static/nft/webp/5bc971125c4640b0be2ddb6f08ee1367_64x64.webp","Meebits","6,578","22.97 ETH","+63.87","1.25 ETH"
"146","https://www.binance.com/vi/nft/collection/wilder-world-641539678750429185?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667719779268_e9sawvhbrtib12vdjc9h8l7ebfvlfp6b_64x64.webp","Wilder World","--","6.4 ETH","+105.09","0.29 ETH"
"147","https://www.binance.com/vi/nft/collection/kubz-662917212174016513?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1672816580476_glax7i9b1b0n2k5jiczlro0gsscsdv0p_64x64.webp","Kubz","1,865","6.21 ETH","+26.19","0.37 ETH"
"148","https://www.binance.com/vi/nft/collection/moonbirds-mythics-734892440581369857?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1689976930338_qg1pg6tvcd6pyf75p7lek9u2usrmvmfm_64x64.webp","Moonbirds: Mythics","2,004","1.92 ETH","+65.63","0.13 ETH"
"149","https://www.binance.com/vi/nft/collection/gh0stly-gh0sts-eth-566162957453008897?isBack=1","https://public.nftstatic.com/static/nft/webp/8b4a6ac901074d479d3c656904d6c667_64x64.webp","Gh0stly gh0sts ETH","1","1.82 ETH","+30.61","< 0.01 ETH"
"150","https://www.binance.com/vi/nft/collection/the-art-of-seasons-640794260181520385?isBack=1","https://public.nftstatic.com/static/nft/res/nft-cex/S3/1667542057679_f094uw33qwb5wjiboh3kdy4fdru5ooxv.webp","The Art of Seasons","--","0.55 ETH","+1,341.97","0.04 ETH"
"151","https://www.binance.com/vi/nft/collection/kanpai-pandas-668552893376839681?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674160231524_iprtxuwr3k0i4mkau3lhk8ig6nd4hvkv_64x64.webp","Kanpai Pandas","2,154","28.43 ETH","-22.31","1.84 ETH"
"152","https://www.binance.com/vi/nft/collection/the-shiboshis-505017035629338625?isBack=1","https://public.nftstatic.com/static/nft/webp/b9d0b79b407942a08d2b559c6db09d89_64x64.webp","The Shiboshis","3,518","4.16 ETH","+237.53","0.27 ETH"
"153","https://www.binance.com/vi/nft/collection/mongs-nft-703704419233050625?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1682541130434_3kvduwhcfs7vte5z3qqhh967s2yl7m17_64x64.webp","MONGS NFT","1,799","1.35 ETH","+185.10","0.07 ETH"
"154","https://www.binance.com/vi/nft/collection/sproto-gremlins-716712639836319745?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1685642530493_5vccjl2p8zf4olfz4lhpa27bskb5avlr_64x64.webp","Sproto Gremlins","1,139","8.05 ETH","+29.34","0.52 ETH"
"155","https://www.binance.com/vi/nft/collection/eightbit-me-640794845778087936?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1667542197314_r11xej9yewl00z8s9mpt5evuvhl4uas8_64x64.webp","EightBit Me","--","1.04 ETH","+594.06","< 0.01 ETH"
"156","https://www.binance.com/vi/nft/collection/the-seekers-680738105300852737?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1677065412449_ew6df1n7c9q2x8sq4i7b10rpxuiqab50_64x64.webp","The Seekers","2","0.67 ETH","+214.03","0.04 ETH"
"157","https://www.binance.com/vi/nft/collection/wreck-league-majestics-744597625424797697?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1692290764236_pbei6qgfkh0fbkptqc23093lb8fwqi3f_64x64.webp","Wreck League Majestics","1,249","0.43 ETH","-33.19","0.02 ETH"
"158","https://www.binance.com/vi/nft/collection/pixelady-maker-697430585308545025?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681045330327_bnudbsuywo8fkumtgc5wqtgfxke84emj_64x64.webp","Pixelady Maker","1,832","1.42 ETH","-19.43","0.06 ETH"
"159","https://www.binance.com/vi/nft/collection/0xai-genesis-679345169165447168?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1676733310589_ovjzypteonlfjcw81e5rml217qd7146w_64x64.webp","0xAI Genesis","--","0.21 ETH","+0.00","0.03 ETH"
"160","https://www.binance.com/vi/nft/collection/the-weirdo-ghost-gang-675547673394700289?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678262857944_q2bjhho502idivlx33h0f9a9jzvt2jgx_64x64.webp","The Weirdo Ghost Gang","1,843","5.52 ETH","+48.06","0.49 ETH"
"161","https://www.binance.com/vi/nft/collection/killabits-672327761946296321?isBack=1","https://public.nftstatic.com/static/nft/res/nft-cex/S3/1675065799755_y42ga4dnctk42t4fr3lp4cahkf3c8x2k.webp","KILLABITS","926","1.6 ETH","+133.23","0.13 ETH"
"162","https://www.binance.com/vi/nft/collection/parallel-avatars-729456622577106945?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1689566900605_frdc23351j48m7gts0o4hy7kymy1z59x_64x64.webp","Parallel Avatars","2,170","11.52 ETH","-26.15","1.01 ETH"
"163","https://www.binance.com/vi/nft/collection/xenft-by-xen-crypto-668696373739745281?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1674194439942_o5yia6cpospatwt600hpjhdql4a74dsf_64x64.webp","XENFT by XEN CRYPTO","6,932","3.09 ETH","+315.00","0.02 ETH"
"164","https://www.binance.com/vi/nft/collection/space-riders-nft-698608342117175296?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681326130432_b5t4aumix9wfkdujdj1glqi8sv8evchr_64x64.webp","Space Riders NFT","3,184","1.05 ETH","+335.96","0.07 ETH"
"165","https://www.binance.com/vi/nft/collection/the-captainz-664106493958045697?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673100127317_ftyn7zwf6v3raznvt22ayl2k1f1t6kk4_64x64.webp","The Captainz","3,997","47.88 ETH","-20.60","4.69 ETH"
"166","https://www.binance.com/vi/nft/collection/10ktf-g-tags-742385557008793601?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1691763370479_g02uw3ycsu4di1trj4det9m1bezi6uas_64x64.webp","10KTF G Tags","825","2.2 ETH","-54.19","0.22 ETH"
"167","https://www.binance.com/vi/nft/collection/wolf-game-657479379810689025?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1671520100162_e87cxyl00e8fxpigs1haaj866vo4w5u3_64x64.webp","Wolf Game","2,698","0.43 ETH","-34.81","0.05 ETH"
"168","https://www.binance.com/vi/nft/collection/the-art-pass-by-iconic-moments-691047461567537153?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1679523354512_uenx0hcukevbucrimpbkp50ec3p2oceh_64x64.webp","The Art Pass by Iconic Moments","--","0.47 ETH","-17.14","0.07 ETH"
"169","https://www.binance.com/vi/nft/collection/sybil-samurai-718218804508082177?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1686001571042_pw10695k0a3wwd9m4a0c289zanv19hfd_64x64.webp","Sybil Samurai","1,336","18.96 ETH","+3,572.03","0.1 ETH"
"170","https://www.binance.com/vi/nft/collection/rstlss-%E2%9C%95-cryptoadz-705316364832477185?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1682925490325_xpx4yco5mxuuua3zrjsye4w2d2h0ibc8_64x64.webp","RSTLSS ✕ CrypToadz","1,300","0.1 ETH","+0.00","0.02 ETH"
"171","https://www.binance.com/vi/nft/collection/tgop-baby--nft-591888908995358720?isBack=1","https://public.nftstatic.com/static/nft/webp/e5b8446c3ed44124ab0bd8a522ed70eb_64x64.webp","T-GOP Baby - NFT","925","0.1 ETH","+255.70","< 0.01 ETH"
"172","https://www.binance.com/vi/nft/collection/pixelmon-trainers--generation-1-697041778276491265?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1680952570466_zz9s75zqwlj9k5k4z8giykipfr8mpydj_64x64.webp","Pixelmon Trainers - Generation 1","1,242","4.51 ETH","-71.93","0.44 ETH"
"173","https://www.binance.com/vi/nft/collection/genesis-box-663726950074187776?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1673009637013_ihm2khge8kue2pccm6eecp0qoii06v49_64x64.webp","Genesis Box","3","0.28 ETH","-21.01","0.03 ETH"
"174","https://www.binance.com/vi/nft/collection/grumpls-705856142689771521?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1683055570334_gppwegs1h8awd4p49scvy17lc3e9phhh_64x64.webp","grumpls","1,816","0.42 ETH","+88.51","0.04 ETH"
"175","https://www.binance.com/vi/nft/collection/dimension-x-746107575269625857?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1692650770279_v6xkf3eeleqqmhef2xk28cyvzo5yivrc_64x64.webp","Dimension X","360","0.69 ETH","+645.32","< 0.01 ETH"
"176","https://www.binance.com/vi/nft/collection/bulls-and-apes-project--apes-716138905157103617?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1685505730457_auk8k2a6ift8b5vmaw3eyv2hufwmmkf2_64x64.webp","Bulls and Apes Project - Apes","811","0.51 ETH","+1,157.86","0.05 ETH"
"177","https://www.binance.com/vi/nft/collection/ordinal-kubz-685341461071519745?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-cex/S3/1678162938013_czqi6f7vkntl720g9qvg30dwhp3jzg8x_64x64.webp","Ordinal Kubz","1,028","1.81 ETH","+5.79","0.2 ETH"
"178","https://www.binance.com/vi/nft/collection/the-bakery-genesis-700771389802242049?isBack=1","https://public.nftstatic.com/static/nft/webp/nft-extdata-loader/S3/1681841770390_m6xd76reyzpt8928latyf7goim5qdvit_64x64.webp","The Bakery Genesis","245","4.36 ETH","+254.24","0.58 ETH"
